grantor,grantee,schema_name,routine_name,specific_name,privilege_type,oid,identity_args,prokind
postgres,service_role,public,create_comment_with_rate_limit,create_comment_with_rate_limit_18956,EXECUTE,18956,"p_catch_id uuid, p_body text, p_parent_comment_id uuid",f
postgres,PUBLIC,public,create_notification,create_notification_19025,EXECUTE,19025,"p_user_id uuid, p_message text, p_type notification_type, p_actor_id uuid, p_catch_id uuid, p_comment_id uuid, p_extra_data jsonb",f
postgres,PUBLIC,public,create_notification,create_notification_19025,EXECUTE,19025,"p_user_id uuid, p_message text, p_type notification_type, p_actor_id uuid, p_catch_id uuid, p_comment_id uuid, p_extra_data jsonb",f
postgres,anon,public,create_notification,create_notification_19025,EXECUTE,19025,"p_user_id uuid, p_message text, p_type notification_type, p_actor_id uuid, p_catch_id uuid, p_comment_id uuid, p_extra_data jsonb",f
postgres,anon,public,create_notification,create_notification_19025,EXECUTE,19025,"p_user_id uuid, p_message text, p_type notification_type, p_actor_id uuid, p_catch_id uuid, p_comment_id uuid, p_extra_data jsonb",f
postgres,authenticated,public,create_notification,create_notification_19025,EXECUTE,19025,"p_user_id uuid, p_message text, p_type notification_type, p_actor_id uuid, p_catch_id uuid, p_comment_id uuid, p_extra_data jsonb",f
postgres,authenticated,public,create_notification,create_notification_19025,EXECUTE,19025,"p_user_id uuid, p_message text, p_type notification_type, p_actor_id uuid, p_catch_id uuid, p_comment_id uuid, p_extra_data jsonb",f
postgres,service_role,public,create_notification,create_notification_19025,EXECUTE,19025,"p_user_id uuid, p_message text, p_type notification_type, p_actor_id uuid, p_catch_id uuid, p_comment_id uuid, p_extra_data jsonb",f
postgres,service_role,public,create_notification,create_notification_19025,EXECUTE,19025,"p_user_id uuid, p_message text, p_type notification_type, p_actor_id uuid, p_catch_id uuid, p_comment_id uuid, p_extra_data jsonb",f
postgres,PUBLIC,public,create_report_with_rate_limit,create_report_with_rate_limit_18902,EXECUTE,18902,"p_target_type report_target_type, p_target_id uuid, p_reason text, p_details text",f
postgres,PUBLIC,public,create_report_with_rate_limit,create_report_with_rate_limit_18902,EXECUTE,18902,"p_target_type report_target_type, p_target_id uuid, p_reason text, p_details text",f
postgres,anon,public,create_report_with_rate_limit,create_report_with_rate_limit_18902,EXECUTE,18902,"p_target_type report_target_type, p_target_id uuid, p_reason text, p_details text",f
postgres,anon,public,create_report_with_rate_limit,create_report_with_rate_limit_18902,EXECUTE,18902,"p_target_type report_target_type, p_target_id uuid, p_reason text, p_details text",f
postgres,authenticated,public,create_report_with_rate_limit,create_report_with_rate_limit_18902,EXECUTE,18902,"p_target_type report_target_type, p_target_id uuid, p_reason text, p_details text",f
postgres,authenticated,public,create_report_with_rate_limit,create_report_with_rate_limit_18902,EXECUTE,18902,"p_target_type report_target_type, p_target_id uuid, p_reason text, p_details text",f
postgres,service_role,public,create_report_with_rate_limit,create_report_with_rate_limit_18902,EXECUTE,18902,"p_target_type report_target_type, p_target_id uuid, p_reason text, p_details text",f
postgres,service_role,public,create_report_with_rate_limit,create_report_with_rate_limit_18902,EXECUTE,18902,"p_target_type report_target_type, p_target_id uuid, p_reason text, p_details text",f
postgres,PUBLIC,public,enforce_catch_moderation,enforce_catch_moderation_19036,EXECUTE,19036,,f
postgres,PUBLIC,public,enforce_catch_moderation,enforce_catch_moderation_19036,EXECUTE,19036,,f
postgres,anon,public,enforce_catch_moderation,enforce_catch_moderation_19036,EXECUTE,19036,,f
postgres,anon,public,enforce_catch_moderation,enforce_catch_moderation_19036,EXECUTE,19036,,f
postgres,authenticated,public,enforce_catch_moderation,enforce_catch_moderation_19036,EXECUTE,19036,,f
postgres,authenticated,public,enforce_catch_moderation,enforce_catch_moderation_19036,EXECUTE,19036,,f
postgres,service_role,public,enforce_catch_moderation,enforce_catch_moderation_19036,EXECUTE,19036,,f
postgres,service_role,public,enforce_catch_moderation,enforce_catch_moderation_19036,EXECUTE,19036,,f
postgres,PUBLIC,public,enforce_catch_rate_limit,enforce_catch_rate_limit_18795,EXECUTE,18795,,f
postgres,PUBLIC,public,enforce_catch_rate_limit,enforce_catch_rate_limit_18795,EXECUTE,18795,,f
postgres,anon,public,enforce_catch_rate_limit,enforce_catch_rate_limit_18795,EXECUTE,18795,,f
postgres,anon,public,enforce_catch_rate_limit,enforce_catch_rate_limit_18795,EXECUTE,18795,,f
postgres,authenticated,public,enforce_catch_rate_limit,enforce_catch_rate_limit_18795,EXECUTE,18795,,f
postgres,authenticated,public,enforce_catch_rate_limit,enforce_catch_rate_limit_18795,EXECUTE,18795,,f
postgres,service_role,public,enforce_catch_rate_limit,enforce_catch_rate_limit_18795,EXECUTE,18795,,f
postgres,service_role,public,enforce_catch_rate_limit,enforce_catch_rate_limit_18795,EXECUTE,18795,,f
postgres,PUBLIC,public,enforce_comment_rate_limit,enforce_comment_rate_limit_18796,EXECUTE,18796,,f
postgres,PUBLIC,public,enforce_comment_rate_limit,enforce_comment_rate_limit_18796,EXECUTE,18796,,f
postgres,anon,public,enforce_comment_rate_limit,enforce_comment_rate_limit_18796,EXECUTE,18796,,f
postgres,anon,public,enforce_comment_rate_limit,enforce_comment_rate_limit_18796,EXECUTE,18796,,f
postgres,authenticated,public,enforce_comment_rate_limit,enforce_comment_rate_limit_18796,EXECUTE,18796,,f
postgres,authenticated,public,enforce_comment_rate_limit,enforce_comment_rate_limit_18796,EXECUTE,18796,,f
postgres,service_role,public,enforce_comment_rate_limit,enforce_comment_rate_limit_18796,EXECUTE,18796,,f
postgres,service_role,public,enforce_comment_rate_limit,enforce_comment_rate_limit_18796,EXECUTE,18796,,f
postgres,PUBLIC,public,enforce_report_rate_limit,enforce_report_rate_limit_18797,EXECUTE,18797,,f
postgres,PUBLIC,public,enforce_report_rate_limit,enforce_report_rate_limit_18797,EXECUTE,18797,,f
postgres,anon,public,enforce_report_rate_limit,enforce_report_rate_limit_18797,EXECUTE,18797,,f
postgres,anon,public,enforce_report_rate_limit,enforce_report_rate_limit_18797,EXECUTE,18797,,f
postgres,authenticated,public,enforce_report_rate_limit,enforce_report_rate_limit_18797,EXECUTE,18797,,f
postgres,authenticated,public,enforce_report_rate_limit,enforce_report_rate_limit_18797,EXECUTE,18797,,f
postgres,service_role,public,enforce_report_rate_limit,enforce_report_rate_limit_18797,EXECUTE,18797,,f
postgres,service_role,public,enforce_report_rate_limit,enforce_report_rate_limit_18797,EXECUTE,18797,,f
postgres,PUBLIC,public,follow_profile_with_rate_limit,follow_profile_with_rate_limit_18905,EXECUTE,18905,p_following_id uuid,f
postgres,PUBLIC,public,follow_profile_with_rate_limit,follow_profile_with_rate_limit_18905,EXECUTE,18905,p_following_id uuid,f
postgres,anon,public,follow_profile_with_rate_limit,follow_profile_with_rate_limit_18905,EXECUTE,18905,p_following_id uuid,f
postgres,anon,public,follow_profile_with_rate_limit,follow_profile_with_rate_limit_18905,EXECUTE,18905,p_following_id uuid,f
postgres,authenticated,public,follow_profile_with_rate_limit,follow_profile_with_rate_limit_18905,EXECUTE,18905,p_following_id uuid,f
postgres,authenticated,public,follow_profile_with_rate_limit,follow_profile_with_rate_limit_18905,EXECUTE,18905,p_following_id uuid,f
postgres,service_role,public,follow_profile_with_rate_limit,follow_profile_with_rate_limit_18905,EXECUTE,18905,p_following_id uuid,f
postgres,service_role,public,follow_profile_with_rate_limit,follow_profile_with_rate_limit_18905,EXECUTE,18905,p_following_id uuid,f
postgres,PUBLIC,public,get_catch_rating_summary,get_catch_rating_summary_19330,EXECUTE,19330,p_catch_id uuid,f
postgres,PUBLIC,public,get_catch_rating_summary,get_catch_rating_summary_19330,EXECUTE,19330,p_catch_id uuid,f
postgres,anon,public,get_catch_rating_summary,get_catch_rating_summary_19330,EXECUTE,19330,p_catch_id uuid,f
postgres,anon,public,get_catch_rating_summary,get_catch_rating_summary_19330,EXECUTE,19330,p_catch_id uuid,f
postgres,authenticated,public,get_catch_rating_summary,get_catch_rating_summary_19330,EXECUTE,19330,p_catch_id uuid,f
postgres,authenticated,public,get_catch_rating_summary,get_catch_rating_summary_19330,EXECUTE,19330,p_catch_id uuid,f
postgres,service_role,public,get_catch_rating_summary,get_catch_rating_summary_19330,EXECUTE,19330,p_catch_id uuid,f
postgres,service_role,public,get_catch_rating_summary,get_catch_rating_summary_19330,EXECUTE,19330,p_catch_id uuid,f
postgres,anon,public,get_community_stats,get_community_stats_19552,EXECUTE,19552,,f
postgres,anon,public,get_community_stats,get_community_stats_19552,EXECUTE,19552,,f
postgres,authenticated,public,get_community_stats,get_community_stats_19552,EXECUTE,19552,,f
postgres,authenticated,public,get_community_stats,get_community_stats_19552,EXECUTE,19552,,f
postgres,service_role,public,get_community_stats,get_community_stats_19552,EXECUTE,19552,,f
postgres,service_role,public,get_community_stats,get_community_stats_19552,EXECUTE,19552,,f
postgres,PUBLIC,public,get_feed_catches,get_feed_catches_19432,EXECUTE,19432,"p_limit integer, p_offset integer, p_scope text, p_sort text, p_species text, p_custom_species text, p_venue_id uuid, p_session_id uuid",f
postgres,PUBLIC,public,get_feed_catches,get_feed_catches_19432,EXECUTE,19432,"p_limit integer, p_offset integer, p_scope text, p_sort text, p_species text, p_custom_species text, p_venue_id uuid, p_session_id uuid",f
postgres,anon,public,get_feed_catches,get_feed_catches_19432,EXECUTE,19432,"p_limit integer, p_offset integer, p_scope text, p_sort text, p_species text, p_custom_species text, p_venue_id uuid, p_session_id uuid",f
postgres,anon,public,get_feed_catches,get_feed_catches_19432,EXECUTE,19432,"p_limit integer, p_offset integer, p_scope text, p_sort text, p_species text, p_custom_species text, p_venue_id uuid, p_session_id uuid",f
postgres,authenticated,public,get_feed_catches,get_feed_catches_19432,EXECUTE,19432,"p_limit integer, p_offset integer, p_scope text, p_sort text, p_species text, p_custom_species text, p_venue_id uuid, p_session_id uuid",f
postgres,authenticated,public,get_feed_catches,get_feed_catches_19432,EXECUTE,19432,"p_limit integer, p_offset integer, p_scope text, p_sort text, p_species text, p_custom_species text, p_venue_id uuid, p_session_id uuid",f
postgres,service_role,public,get_feed_catches,get_feed_catches_19432,EXECUTE,19432,"p_limit integer, p_offset integer, p_scope text, p_sort text, p_species text, p_custom_species text, p_venue_id uuid, p_session_id uuid",f
postgres,service_role,public,get_feed_catches,get_feed_catches_19432,EXECUTE,19432,"p_limit integer, p_offset integer, p_scope text, p_sort text, p_species text, p_custom_species text, p_venue_id uuid, p_session_id uuid",f
postgres,PUBLIC,public,get_follower_count,get_follower_count_18927,EXECUTE,18927,p_profile_id uuid,f
postgres,PUBLIC,public,get_follower_count,get_follower_count_18927,EXECUTE,18927,p_profile_id uuid,f
postgres,anon,public,get_follower_count,get_follower_count_18927,EXECUTE,18927,p_profile_id uuid,f
postgres,anon,public,get_follower_count,get_follower_count_18927,EXECUTE,18927,p_profile_id uuid,f
postgres,authenticated,public,get_follower_count,get_follower_count_18927,EXECUTE,18927,p_profile_id uuid,f
postgres,authenticated,public,get_follower_count,get_follower_count_18927,EXECUTE,18927,p_profile_id uuid,f
postgres,service_role,public,get_follower_count,get_follower_count_18927,EXECUTE,18927,p_profile_id uuid,f
postgres,service_role,public,get_follower_count,get_follower_count_18927,EXECUTE,18927,p_profile_id uuid,f
postgres,anon,public,get_insights_aggregates,get_insights_aggregates_19566,EXECUTE,19566,"p_date_preset text, p_custom_start timestamp with time zone, p_custom_end timestamp with time zone, p_selected_session_id uuid, p_selected_venue text",f
postgres,anon,public,get_insights_aggregates,get_insights_aggregates_19566,EXECUTE,19566,"p_date_preset text, p_custom_start timestamp with time zone, p_custom_end timestamp with time zone, p_selected_session_id uuid, p_selected_venue text",f
postgres,authenticated,public,get_insights_aggregates,get_insights_aggregates_19566,EXECUTE,19566,"p_date_preset text, p_custom_start timestamp with time zone, p_custom_end timestamp with time zone, p_selected_session_id uuid, p_selected_venue text",f
postgres,authenticated,public,get_insights_aggregates,get_insights_aggregates_19566,EXECUTE,19566,"p_date_preset text, p_custom_start timestamp with time zone, p_custom_end timestamp with time zone, p_selected_session_id uuid, p_selected_venue text",f
postgres,service_role,public,get_insights_aggregates,get_insights_aggregates_19566,EXECUTE,19566,"p_date_preset text, p_custom_start timestamp with time zone, p_custom_end timestamp with time zone, p_selected_session_id uuid, p_selected_venue text",f
postgres,service_role,public,get_insights_aggregates,get_insights_aggregates_19566,EXECUTE,19566,"p_date_preset text, p_custom_start timestamp with time zone, p_custom_end timestamp with time zone, p_selected_session_id uuid, p_selected_venue text",f
postgres,anon,public,get_leaderboard_scores,get_leaderboard_scores_19628,EXECUTE,19628,"p_species_slug text, p_limit integer",f
postgres,anon,public,get_leaderboard_scores,get_leaderboard_scores_19628,EXECUTE,19628,"p_species_slug text, p_limit integer",f
postgres,authenticated,public,get_leaderboard_scores,get_leaderboard_scores_19628,EXECUTE,19628,"p_species_slug text, p_limit integer",f
postgres,authenticated,public,get_leaderboard_scores,get_leaderboard_scores_19628,EXECUTE,19628,"p_species_slug text, p_limit integer",f
postgres,service_role,public,get_leaderboard_scores,get_leaderboard_scores_19628,EXECUTE,19628,"p_species_slug text, p_limit integer",f
postgres,service_role,public,get_leaderboard_scores,get_leaderboard_scores_19628,EXECUTE,19628,"p_species_slug text, p_limit integer",f
postgres,PUBLIC,public,get_my_venue_rating,get_my_venue_rating_19281,EXECUTE,19281,p_venue_id uuid,f
postgres,PUBLIC,public,get_my_venue_rating,get_my_venue_rating_19281,EXECUTE,19281,p_venue_id uuid,f
postgres,anon,public,get_my_venue_rating,get_my_venue_rating_19281,EXECUTE,19281,p_venue_id uuid,f
postgres,anon,public,get_my_venue_rating,get_my_venue_rating_19281,EXECUTE,19281,p_venue_id uuid,f
postgres,authenticated,public,get_my_venue_rating,get_my_venue_rating_19281,EXECUTE,19281,p_venue_id uuid,f
postgres,authenticated,public,get_my_venue_rating,get_my_venue_rating_19281,EXECUTE,19281,p_venue_id uuid,f
postgres,service_role,public,get_my_venue_rating,get_my_venue_rating_19281,EXECUTE,19281,p_venue_id uuid,f
postgres,service_role,public,get_my_venue_rating,get_my_venue_rating_19281,EXECUTE,19281,p_venue_id uuid,f
postgres,PUBLIC,public,get_rate_limit_status,get_rate_limit_status_19317,EXECUTE,19317,"p_user_id uuid, p_action text, p_max_attempts integer, p_window_minutes integer",f
postgres,PUBLIC,public,get_rate_limit_status,get_rate_limit_status_19317,EXECUTE,19317,"p_user_id uuid, p_action text, p_max_attempts integer, p_window_minutes integer",f
postgres,anon,public,get_rate_limit_status,get_rate_limit_status_19317,EXECUTE,19317,"p_user_id uuid, p_action text, p_max_attempts integer, p_window_minutes integer",f
postgres,anon,public,get_rate_limit_status,get_rate_limit_status_19317,EXECUTE,19317,"p_user_id uuid, p_action text, p_max_attempts integer, p_window_minutes integer",f
postgres,authenticated,public,get_rate_limit_status,get_rate_limit_status_19317,EXECUTE,19317,"p_user_id uuid, p_action text, p_max_attempts integer, p_window_minutes integer",f
postgres,authenticated,public,get_rate_limit_status,get_rate_limit_status_19317,EXECUTE,19317,"p_user_id uuid, p_action text, p_max_attempts integer, p_window_minutes integer",f
postgres,service_role,public,get_rate_limit_status,get_rate_limit_status_19317,EXECUTE,19317,"p_user_id uuid, p_action text, p_max_attempts integer, p_window_minutes integer",f
postgres,service_role,public,get_rate_limit_status,get_rate_limit_status_19317,EXECUTE,19317,"p_user_id uuid, p_action text, p_max_attempts integer, p_window_minutes integer",f
postgres,anon,public,get_species_options,get_species_options_19564,EXECUTE,19564,"p_only_active boolean, p_only_with_catches boolean",f
postgres,anon,public,get_species_options,get_species_options_19564,EXECUTE,19564,"p_only_active boolean, p_only_with_catches boolean",f
postgres,authenticated,public,get_species_options,get_species_options_19564,EXECUTE,19564,"p_only_active boolean, p_only_with_catches boolean",f
postgres,authenticated,public,get_species_options,get_species_options_19564,EXECUTE,19564,"p_only_active boolean, p_only_with_catches boolean",f
postgres,service_role,public,get_species_options,get_species_options_19564,EXECUTE,19564,"p_only_active boolean, p_only_with_catches boolean",f
postgres,service_role,public,get_species_options,get_species_options_19564,EXECUTE,19564,"p_only_active boolean, p_only_with_catches boolean",f
postgres,anon,public,get_venue_by_slug,get_venue_by_slug_19648,EXECUTE,19648,p_slug text,f
postgres,anon,public,get_venue_by_slug,get_venue_by_slug_19648,EXECUTE,19648,p_slug text,f
postgres,authenticated,public,get_venue_by_slug,get_venue_by_slug_19648,EXECUTE,19648,p_slug text,f
postgres,authenticated,public,get_venue_by_slug,get_venue_by_slug_19648,EXECUTE,19648,p_slug text,f
postgres,service_role,public,get_venue_by_slug,get_venue_by_slug_19648,EXECUTE,19648,p_slug text,f
postgres,service_role,public,get_venue_by_slug,get_venue_by_slug_19648,EXECUTE,19648,p_slug text,f
postgres,PUBLIC,public,get_venue_past_events,get_venue_past_events_19310,EXECUTE,19310,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer, p_offset integer",f
postgres,PUBLIC,public,get_venue_past_events,get_venue_past_events_19310,EXECUTE,19310,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer, p_offset integer",f
postgres,anon,public,get_venue_past_events,get_venue_past_events_19310,EXECUTE,19310,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer, p_offset integer",f
postgres,anon,public,get_venue_past_events,get_venue_past_events_19310,EXECUTE,19310,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer, p_offset integer",f
postgres,authenticated,public,get_venue_past_events,get_venue_past_events_19310,EXECUTE,19310,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer, p_offset integer",f
postgres,authenticated,public,get_venue_past_events,get_venue_past_events_19310,EXECUTE,19310,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer, p_offset integer",f
postgres,service_role,public,get_venue_past_events,get_venue_past_events_19310,EXECUTE,19310,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer, p_offset integer",f
postgres,service_role,public,get_venue_past_events,get_venue_past_events_19310,EXECUTE,19310,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer, p_offset integer",f
postgres,PUBLIC,public,get_venue_photos,get_venue_photos_19251,EXECUTE,19251,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,PUBLIC,public,get_venue_photos,get_venue_photos_19251,EXECUTE,19251,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,anon,public,get_venue_photos,get_venue_photos_19251,EXECUTE,19251,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,anon,public,get_venue_photos,get_venue_photos_19251,EXECUTE,19251,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,authenticated,public,get_venue_photos,get_venue_photos_19251,EXECUTE,19251,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,authenticated,public,get_venue_photos,get_venue_photos_19251,EXECUTE,19251,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,service_role,public,get_venue_photos,get_venue_photos_19251,EXECUTE,19251,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,service_role,public,get_venue_photos,get_venue_photos_19251,EXECUTE,19251,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,PUBLIC,public,get_venue_recent_catches,get_venue_recent_catches_19144,EXECUTE,19144,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,PUBLIC,public,get_venue_recent_catches,get_venue_recent_catches_19144,EXECUTE,19144,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,anon,public,get_venue_recent_catches,get_venue_recent_catches_19144,EXECUTE,19144,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,anon,public,get_venue_recent_catches,get_venue_recent_catches_19144,EXECUTE,19144,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,authenticated,public,get_venue_recent_catches,get_venue_recent_catches_19144,EXECUTE,19144,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,authenticated,public,get_venue_recent_catches,get_venue_recent_catches_19144,EXECUTE,19144,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,service_role,public,get_venue_recent_catches,get_venue_recent_catches_19144,EXECUTE,19144,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,service_role,public,get_venue_recent_catches,get_venue_recent_catches_19144,EXECUTE,19144,"p_venue_id uuid, p_limit integer, p_offset integer",f
postgres,PUBLIC,public,get_venue_top_anglers,get_venue_top_anglers_19149,EXECUTE,19149,"p_venue_id uuid, p_limit integer",f
postgres,PUBLIC,public,get_venue_top_anglers,get_venue_top_anglers_19149,EXECUTE,19149,"p_venue_id uuid, p_limit integer",f
postgres,anon,public,get_venue_top_anglers,get_venue_top_anglers_19149,EXECUTE,19149,"p_venue_id uuid, p_limit integer",f
postgres,anon,public,get_venue_top_anglers,get_venue_top_anglers_19149,EXECUTE,19149,"p_venue_id uuid, p_limit integer",f
postgres,authenticated,public,get_venue_top_anglers,get_venue_top_anglers_19149,EXECUTE,19149,"p_venue_id uuid, p_limit integer",f
postgres,authenticated,public,get_venue_top_anglers,get_venue_top_anglers_19149,EXECUTE,19149,"p_venue_id uuid, p_limit integer",f
postgres,service_role,public,get_venue_top_anglers,get_venue_top_anglers_19149,EXECUTE,19149,"p_venue_id uuid, p_limit integer",f
postgres,service_role,public,get_venue_top_anglers,get_venue_top_anglers_19149,EXECUTE,19149,"p_venue_id uuid, p_limit integer",f
postgres,PUBLIC,public,get_venue_top_catches,get_venue_top_catches_19145,EXECUTE,19145,"p_venue_id uuid, p_limit integer",f
postgres,PUBLIC,public,get_venue_top_catches,get_venue_top_catches_19145,EXECUTE,19145,"p_venue_id uuid, p_limit integer",f
postgres,anon,public,get_venue_top_catches,get_venue_top_catches_19145,EXECUTE,19145,"p_venue_id uuid, p_limit integer",f
postgres,anon,public,get_venue_top_catches,get_venue_top_catches_19145,EXECUTE,19145,"p_venue_id uuid, p_limit integer",f
postgres,authenticated,public,get_venue_top_catches,get_venue_top_catches_19145,EXECUTE,19145,"p_venue_id uuid, p_limit integer",f
postgres,authenticated,public,get_venue_top_catches,get_venue_top_catches_19145,EXECUTE,19145,"p_venue_id uuid, p_limit integer",f
postgres,service_role,public,get_venue_top_catches,get_venue_top_catches_19145,EXECUTE,19145,"p_venue_id uuid, p_limit integer",f
postgres,service_role,public,get_venue_top_catches,get_venue_top_catches_19145,EXECUTE,19145,"p_venue_id uuid, p_limit integer",f
postgres,PUBLIC,public,get_venue_upcoming_events,get_venue_upcoming_events_19309,EXECUTE,19309,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer",f
postgres,PUBLIC,public,get_venue_upcoming_events,get_venue_upcoming_events_19309,EXECUTE,19309,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer",f
postgres,anon,public,get_venue_upcoming_events,get_venue_upcoming_events_19309,EXECUTE,19309,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer",f
postgres,anon,public,get_venue_upcoming_events,get_venue_upcoming_events_19309,EXECUTE,19309,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer",f
postgres,authenticated,public,get_venue_upcoming_events,get_venue_upcoming_events_19309,EXECUTE,19309,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer",f
postgres,authenticated,public,get_venue_upcoming_events,get_venue_upcoming_events_19309,EXECUTE,19309,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer",f
postgres,service_role,public,get_venue_upcoming_events,get_venue_upcoming_events_19309,EXECUTE,19309,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer",f
postgres,service_role,public,get_venue_upcoming_events,get_venue_upcoming_events_19309,EXECUTE,19309,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer",f
postgres,anon,public,get_venues,get_venues_19647,EXECUTE,19647,"p_search text, p_limit integer, p_offset integer",f
postgres,anon,public,get_venues,get_venues_19647,EXECUTE,19647,"p_search text, p_limit integer, p_offset integer",f
postgres,authenticated,public,get_venues,get_venues_19647,EXECUTE,19647,"p_search text, p_limit integer, p_offset integer",f
postgres,authenticated,public,get_venues,get_venues_19647,EXECUTE,19647,"p_search text, p_limit integer, p_offset integer",f
postgres,service_role,public,get_venues,get_venues_19647,EXECUTE,19647,"p_search text, p_limit integer, p_offset integer",f
postgres,service_role,public,get_venues,get_venues_19647,EXECUTE,19647,"p_search text, p_limit integer, p_offset integer",f
postgres,service_role,public,handle_catches_leaderboard_change,handle_catches_leaderboard_change_19617,EXECUTE,19617,,f
postgres,service_role,public,handle_catches_leaderboard_change,handle_catches_leaderboard_change_19617,EXECUTE,19617,,f
postgres,PUBLIC,public,handle_new_user,handle_new_user_18597,EXECUTE,18597,,f
postgres,PUBLIC,public,handle_new_user,handle_new_user_18597,EXECUTE,18597,,f
postgres,anon,public,handle_new_user,handle_new_user_18597,EXECUTE,18597,,f
postgres,anon,public,handle_new_user,handle_new_user_18597,EXECUTE,18597,,f
postgres,authenticated,public,handle_new_user,handle_new_user_18597,EXECUTE,18597,,f
postgres,authenticated,public,handle_new_user,handle_new_user_18597,EXECUTE,18597,,f
postgres,service_role,public,handle_new_user,handle_new_user_18597,EXECUTE,18597,,f
postgres,service_role,public,handle_new_user,handle_new_user_18597,EXECUTE,18597,,f
postgres,service_role,public,handle_ratings_leaderboard_change,handle_ratings_leaderboard_change_19616,EXECUTE,19616,,f
postgres,service_role,public,handle_ratings_leaderboard_change,handle_ratings_leaderboard_change_19616,EXECUTE,19616,,f
postgres,PUBLIC,public,insights_format_label,insights_format_label_19565,EXECUTE,19565,value text,f
postgres,PUBLIC,public,insights_format_label,insights_format_label_19565,EXECUTE,19565,value text,f
postgres,anon,public,insights_format_label,insights_format_label_19565,EXECUTE,19565,value text,f
postgres,anon,public,insights_format_label,insights_format_label_19565,EXECUTE,19565,value text,f
postgres,authenticated,public,insights_format_label,insights_format_label_19565,EXECUTE,19565,value text,f
postgres,authenticated,public,insights_format_label,insights_format_label_19565,EXECUTE,19565,value text,f
postgres,service_role,public,insights_format_label,insights_format_label_19565,EXECUTE,19565,value text,f
postgres,service_role,public,insights_format_label,insights_format_label_19565,EXECUTE,19565,value text,f
postgres,PUBLIC,public,is_admin,is_admin_18928,EXECUTE,18928,p_user_id uuid,f
postgres,PUBLIC,public,is_admin,is_admin_18928,EXECUTE,18928,p_user_id uuid,f
postgres,anon,public,is_admin,is_admin_18928,EXECUTE,18928,p_user_id uuid,f
postgres,anon,public,is_admin,is_admin_18928,EXECUTE,18928,p_user_id uuid,f
postgres,authenticated,public,is_admin,is_admin_18928,EXECUTE,18928,p_user_id uuid,f
postgres,authenticated,public,is_admin,is_admin_18928,EXECUTE,18928,p_user_id uuid,f
postgres,service_role,public,is_admin,is_admin_18928,EXECUTE,18928,p_user_id uuid,f
postgres,service_role,public,is_admin,is_admin_18928,EXECUTE,18928,p_user_id uuid,f
postgres,PUBLIC,public,is_blocked_either_way,is_blocked_either_way_19152,EXECUTE,19152,"p_user_id uuid, p_other_id uuid",f
postgres,PUBLIC,public,is_blocked_either_way,is_blocked_either_way_19152,EXECUTE,19152,"p_user_id uuid, p_other_id uuid",f
postgres,anon,public,is_blocked_either_way,is_blocked_either_way_19152,EXECUTE,19152,"p_user_id uuid, p_other_id uuid",f
postgres,anon,public,is_blocked_either_way,is_blocked_either_way_19152,EXECUTE,19152,"p_user_id uuid, p_other_id uuid",f
postgres,authenticated,public,is_blocked_either_way,is_blocked_either_way_19152,EXECUTE,19152,"p_user_id uuid, p_other_id uuid",f
postgres,authenticated,public,is_blocked_either_way,is_blocked_either_way_19152,EXECUTE,19152,"p_user_id uuid, p_other_id uuid",f
postgres,service_role,public,is_blocked_either_way,is_blocked_either_way_19152,EXECUTE,19152,"p_user_id uuid, p_other_id uuid",f
postgres,service_role,public,is_blocked_either_way,is_blocked_either_way_19152,EXECUTE,19152,"p_user_id uuid, p_other_id uuid",f
postgres,PUBLIC,public,is_following,is_following_18924,EXECUTE,18924,"p_follower uuid, p_following uuid",f
