record_type,schema_name,function_name,identity_args,prokind,is_security_definer,owner_role,language,search_path_value,search_path_pinned,proacl_text,grantee,privilege_type
function,extensions,citext_pattern_cmp,"citext, citext",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,citext_pattern_ge,"citext, citext",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,citext_pattern_gt,"citext, citext",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,citext_pattern_le,"citext, citext",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,citext_pattern_lt,"citext, citext",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,citext_smaller,"citext, citext",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,citextin,cstring,f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,citextout,citext,f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,citextrecv,internal,f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,citextsend,citext,f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,crypt,"text, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,dearmor,text,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,decrypt,"bytea, bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,decrypt_iv,"bytea, bytea, bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,digest,"bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,digest,"text, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,encrypt,"bytea, bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,encrypt_iv,"bytea, bytea, bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,gen_random_bytes,integer,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,gen_random_uuid,,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,gen_salt,text,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,gen_salt,"text, integer",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,grant_pg_cron_access,,f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X*/supabase_admin,dashboard_user=X/supabase_admin}",,
function,extensions,grant_pg_graphql_access,,f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,grant_pg_net_access,,f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X*/supabase_admin,dashboard_user=X/supabase_admin}",,
function,extensions,hmac,"bytea, bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,hmac,"text, text, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pg_stat_statements,"showtext boolean, OUT userid oid, OUT dbid oid, OUT toplevel boolean, OUT queryid bigint, OUT query text, OUT plans bigint, OUT total_plan_time double precision, OUT min_plan_time double precision, OUT max_plan_time double precision, OUT mean_plan_time double precision, OUT stddev_plan_time double precision, OUT calls bigint, OUT total_exec_time double precision, OUT min_exec_time double precision, OUT max_exec_time double precision, OUT mean_exec_time double precision, OUT stddev_exec_time double precision, OUT rows bigint, OUT shared_blks_hit bigint, OUT shared_blks_read bigint, OUT shared_blks_dirtied bigint, OUT shared_blks_written bigint, OUT local_blks_hit bigint, OUT local_blks_read bigint, OUT local_blks_dirtied bigint, OUT local_blks_written bigint, OUT temp_blks_read bigint, OUT temp_blks_written bigint, OUT shared_blk_read_time double precision, OUT shared_blk_write_time double precision, OUT local_blk_read_time double precision, OUT local_blk_write_time double precision, OUT temp_blk_read_time double precision, OUT temp_blk_write_time double precision, OUT wal_records bigint, OUT wal_fpi bigint, OUT wal_bytes numeric, OUT jit_functions bigint, OUT jit_generation_time double precision, OUT jit_inlining_count bigint, OUT jit_inlining_time double precision, OUT jit_optimization_count bigint, OUT jit_optimization_time double precision, OUT jit_emission_count bigint, OUT jit_emission_time double precision, OUT jit_deform_count bigint, OUT jit_deform_time double precision, OUT stats_since timestamp with time zone, OUT minmax_stats_since timestamp with time zone",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pg_stat_statements_info,"OUT dealloc bigint, OUT stats_reset timestamp with time zone",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pg_stat_statements_reset,"userid oid, dbid oid, queryid bigint, minmax_only boolean",f,f,supabase_admin,c,,,"{supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_armor_headers,"text, OUT key text, OUT value text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_key_id,bytea,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_pub_decrypt,"bytea, bytea",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_pub_decrypt,"bytea, bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_pub_decrypt,"bytea, bytea, text, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_pub_decrypt_bytea,"bytea, bytea",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_pub_decrypt_bytea,"bytea, bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_pub_decrypt_bytea,"bytea, bytea, text, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_pub_encrypt,"text, bytea",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_pub_encrypt,"text, bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_pub_encrypt_bytea,"bytea, bytea",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_pub_encrypt_bytea,"bytea, bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_sym_decrypt,"bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_sym_decrypt,"bytea, text, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_sym_decrypt_bytea,"bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_sym_decrypt_bytea,"bytea, text, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_sym_encrypt,"text, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_sym_encrypt,"text, text, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_sym_encrypt_bytea,"bytea, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgp_sym_encrypt_bytea,"bytea, text, text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgrst_ddl_watch,,f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,pgrst_drop_watch,,f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,regexp_match,"citext, citext",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,regexp_match,"citext, citext, text",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,regexp_matches,"citext, citext",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,regexp_matches,"citext, citext, text",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,regexp_replace,"citext, citext, text",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,regexp_replace,"citext, citext, text, text",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,regexp_split_to_array,"citext, citext",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,regexp_split_to_array,"citext, citext, text",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,regexp_split_to_table,"citext, citext",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,regexp_split_to_table,"citext, citext, text",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,replace,"citext, citext, citext",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,set_graphql_placeholder,,f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,split_part,"citext, citext, integer",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,strpos,"citext, citext",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,texticlike,"citext, citext",f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,texticlike,"citext, text",f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,texticnlike,"citext, citext",f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,texticnlike,"citext, text",f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,texticregexeq,"citext, citext",f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,texticregexeq,"citext, text",f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,texticregexne,"citext, citext",f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,texticregexne,"citext, text",f,f,supabase_admin,internal,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,translate,"citext, citext, text",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,uuid_generate_v1,,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,uuid_generate_v1mc,,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,uuid_generate_v3,"namespace uuid, name text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,uuid_generate_v4,,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,uuid_generate_v5,"namespace uuid, name text",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,uuid_nil,,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,uuid_ns_dns,,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,uuid_ns_oid,,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,uuid_ns_url,,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,extensions,uuid_ns_x500,,f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,dashboard_user=X/supabase_admin,postgres=X*/supabase_admin}",,
function,graphql,_internal_resolve,"query text, variables jsonb, ""operationName"" text, extensions jsonb",f,f,supabase_admin,c,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",,
function,graphql,comment_directive,comment_ text,f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",,
function,graphql,exception,message text,f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",,
function,graphql,get_schema_version,,f,t,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",,
function,graphql,increment_schema_version,,f,t,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",,
function,graphql,resolve,"query text, variables jsonb, ""operationName"" text, extensions jsonb",f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",,
function,graphql_public,graphql,"""operationName"" text, query text, variables jsonb, extensions jsonb",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",,
function,net,_await_response,request_id bigint,f,f,supabase_admin,plpgsql,,,,,
function,net,_encode_url_with_params_array,"url text, params_array text[]",f,f,supabase_admin,c,,,,,
function,net,_http_collect_response,"request_id bigint, async boolean",f,f,supabase_admin,plpgsql,,,,,
function,net,_urlencode_string,string character varying,f,f,supabase_admin,c,,,,,
function,net,check_worker_is_up,,f,f,supabase_admin,plpgsql,,,,,
function,net,http_collect_response,"request_id bigint, async boolean",f,f,supabase_admin,plpgsql,,,,,
function,net,http_delete,"url text, params jsonb, headers jsonb, timeout_milliseconds integer, body jsonb",f,f,supabase_admin,plpgsql,,,,,
function,net,http_get,"url text, params jsonb, headers jsonb, timeout_milliseconds integer",f,t,supabase_admin,plpgsql,net,t,"{supabase_admin=X/supabase_admin,supabase_functions_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",,
function,net,http_post,"url text, body jsonb, params jsonb, headers jsonb, timeout_milliseconds integer",f,t,supabase_admin,plpgsql,net,t,"{supabase_admin=X/supabase_admin,supabase_functions_admin=X/supabase_admin,postgres=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin}",,
function,net,wait_until_running,,f,f,supabase_admin,c,,,,,
function,net,wake,,f,f,supabase_admin,c,,,,,
function,net,worker_restart,,f,f,supabase_admin,c,,,,,
function,public,admin_add_venue_owner,"p_venue_id uuid, p_user_id uuid, p_role text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_add_venue_photo,"p_venue_id uuid, p_image_path text, p_caption text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_clear_moderation_status,"p_user_id uuid, p_reason text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_create_venue_event,"p_venue_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_is_published boolean",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_create_venue_opening_hour,"p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_create_venue_pricing_tier,"p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_create_venue_species_stock,"p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_delete_account,"p_target uuid, p_reason text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_delete_catch,"p_catch_id uuid, p_reason text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_delete_comment,"p_comment_id uuid, p_reason text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_delete_venue_event,p_event_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_delete_venue_opening_hour,p_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_delete_venue_photo,p_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_delete_venue_pricing_tier,p_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_delete_venue_species_stock,p_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_get_venue_by_slug,p_slug text,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,service_role=X/postgres,authenticated=X/postgres}",,
function,public,admin_get_venue_events,p_venue_id uuid,f,t,postgres,sql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_get_venues,"p_search text, p_limit integer, p_offset integer",f,f,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_list_moderation_log,"p_user_id uuid, p_action text, p_search text, p_from timestamp with time zone, p_to timestamp with time zone, p_sort_direction text, p_limit integer, p_offset integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_list_reports,"p_status text, p_type text, p_reported_user_id uuid, p_from timestamp with time zone, p_to timestamp with time zone, p_sort_direction text, p_limit integer, p_offset integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_remove_venue_owner,"p_venue_id uuid, p_user_id uuid",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_restore_catch,"p_catch_id uuid, p_reason text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_restore_comment,"p_comment_id uuid, p_reason text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_set_venue_photo_primary,p_photo_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_update_report_status,"p_report_id uuid, p_status text, p_resolution_notes text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_update_venue_booking,"p_venue_id uuid, p_booking_enabled boolean",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_update_venue_event,"p_event_id uuid, p_venue_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_is_published boolean",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_update_venue_metadata,"p_venue_id uuid, p_short_tagline text, p_description text, p_ticket_type text, p_price_from text, p_best_for_tags text[], p_facilities text[], p_website_url text, p_booking_url text, p_contact_phone text, p_notes_for_rr_team text, p_payment_methods text[], p_payment_notes text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_update_venue_metadata,"p_venue_id uuid, p_short_tagline text, p_ticket_type text, p_price_from text, p_best_for_tags text[], p_facilities text[], p_website_url text, p_booking_url text, p_contact_phone text, p_notes_for_rr_team text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_update_venue_opening_hour,"p_id uuid, p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_update_venue_pricing_tier,"p_id uuid, p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_update_venue_rules,"p_venue_id uuid, p_rules_text text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_update_venue_species_stock,"p_id uuid, p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,admin_warn_user,"p_user_id uuid, p_reason text, p_severity warning_severity, p_duration_hours integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,assert_moderation_allowed,p_user_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
